"","permutation","a","b","c","d","tau","r_lower","r_upper","intervention"
"1","1",4,2108,390,427780,2.08135065440568,0,100,"Intervention"
"2","2",0,2132,390,427780,0,0,100,"Intervention"
"3","3",0,2120,390,427780,0,0,100,"Intervention"
"4","4",0,2114,390,427780,0,0,100,"Intervention"
"5","5",0,2126,390,427780,0,0,100,"Intervention"
"6","6",0,2230,390,427780,0,0,100,"Intervention"
"7","7",0,2074,390,427780,0,0,100,"Intervention"
"8","8",4,2112,390,427780,2.0774087024087,0,100,"Intervention"
"9","9",0,2072,390,427780,0,0,100,"Intervention"
"10","10",4,2140,390,427780,2.05022765396597,0,100,"Intervention"
"11","11",8,2102,390,427780,4.17458342482129,0,100,"Intervention"
"12","12",0,2160,390,427780,0,0,100,"Intervention"
"13","13",12,2096,390,427780,6.27980035231944,0,100,"Intervention"
"14","14",2,2210,390,427780,0.992644158255018,0,100,"Intervention"
"15","15",4,2108,390,427780,2.08135065440568,0,100,"Intervention"
"16","16",2,2056,390,427780,1.06699590940836,0,100,"Intervention"
"17","17",2,2052,390,427780,1.06907582346179,0,100,"Intervention"
"18","18",6,2136,390,427780,3.08110054739268,0,100,"Intervention"
"19","19",0,2146,390,427780,0,0,100,"Intervention"
"20","20",0,2212,390,427780,0,0,100,"Intervention"
"21","21",2,2080,390,427780,1.05468441814596,0,100,"Intervention"
"22","22",0,2114,390,427780,0,0,100,"Intervention"
"23","23",0,2066,390,427780,0,0,100,"Intervention"
"24","24",2,2024,390,427780,1.08386540995237,0,100,"Intervention"
"25","25",4,2014,390,427780,2.17849413082779,0,100,"Intervention"
"26","26",4,2032,390,427780,2.15919644659802,0,100,"Intervention"
"27","27",2,2018,390,427780,1.08708800284618,0,100,"Intervention"
"28","28",4,2138,390,427780,2.05214554700055,0,100,"Intervention"
"29","29",0,2186,390,427780,0,0,100,"Intervention"
"30","30",0,2074,390,427780,0,0,100,"Intervention"
"31","31",2,2124,390,427780,1.03283596503935,0,100,"Intervention"
"32","32",2,2128,390,427780,1.03089454405244,0,100,"Intervention"
"33","33",2,2112,390,427780,1.03870435120435,0,100,"Intervention"
"34","34",4,2008,390,427780,2.18500357544182,0,100,"Intervention"
"35","35",0,2060,390,427780,0,0,100,"Intervention"
"36","36",0,2028,390,427780,0,0,100,"Intervention"
"37","37",6,2036,390,427780,3.23243161553574,0,100,"Intervention"
"38","38",4,1996,390,427780,2.19813986948255,0,100,"Intervention"
