"","permutation","a","b","c","d","tau","r_lower","r_upper","intervention"
"1","1",6,584,810,101364,1.28569254185693,0,100,"Untreated"
"2","2",6,676,810,101364,1.11071663379356,0,100,"Untreated"
"3","3",4,706,810,101364,0.709012695414962,0,100,"Untreated"
"4","4",4,684,810,101364,0.731817197314273,0,100,"Untreated"
"5","5",2,716,810,101364,0.349555141733913,0,100,"Untreated"
"6","6",8,666,810,101364,1.50319208096986,0,100,"Untreated"
"7","7",10,668,810,101364,1.87336438234642,0,100,"Untreated"
"8","8",2,724,810,101364,0.345692653979947,0,100,"Untreated"
"9","9",4,670,810,101364,0.747108899944721,0,100,"Untreated"
"10","10",2,660,810,101364,0.379214365881033,0,100,"Untreated"
"11","11",12,640,810,101364,2.34638888888889,0,100,"Untreated"
"12","12",6,624,810,101364,1.20327635327635,0,100,"Untreated"
"13","13",6,724,810,101364,1.03707796193984,0,100,"Untreated"
"14","14",6,714,810,101364,1.05160286336757,0,100,"Untreated"
"15","15",6,674,810,101364,1.11401252884932,0,100,"Untreated"
"16","16",2,672,810,101364,0.372442680776014,0,100,"Untreated"
"17","17",6,628,810,101364,1.19561217268224,0,100,"Untreated"
"18","18",2,688,810,101364,0.363781223083549,0,100,"Untreated"
"19","19",0,704,810,101364,0,0,100,"Untreated"
"20","20",8,686,810,101364,1.45936723895908,0,100,"Untreated"
"21","21",8,734,810,101364,1.36393177919063,0,100,"Untreated"
"22","22",6,722,810,101364,1.03995075407818,0,100,"Untreated"
"23","23",2,676,810,101364,0.370238877931186,0,100,"Untreated"
"24","24",16,652,810,101364,3.07093842308566,0,100,"Untreated"
"25","25",4,638,810,101364,0.784581446650412,0,100,"Untreated"
"26","26",2,686,810,101364,0.364841809739769,0,100,"Untreated"
"27","27",12,622,810,101364,2.41429081814934,0,100,"Untreated"
"28","28",2,734,810,101364,0.340982944797659,0,100,"Untreated"
"29","29",0,582,810,101364,0,0,100,"Untreated"
"30","30",4,698,810,101364,0.717138915419718,0,100,"Untreated"
"31","31",4,654,810,101364,0.76538679352135,0,100,"Untreated"
"32","32",4,728,810,101364,0.687586487586488,0,100,"Untreated"
"33","33",2,690,810,101364,0.36272678475577,0,100,"Untreated"
"34","34",6,620,810,101364,1.2110394265233,0,100,"Untreated"
"35","35",0,690,810,101364,0,0,100,"Untreated"
"36","36",2,702,810,101364,0.356526326896697,0,100,"Untreated"
"37","37",2,678,810,101364,0.369146727848793,0,100,"Untreated"
"38","38",4,676,810,101364,0.740477755862371,0,100,"Untreated"
"39","39",8,654,810,101364,1.5307735870427,0,100,"Untreated"
"40","40",8,722,810,101364,1.38660100543757,0,100,"Untreated"
"41","41",2,644,810,101364,0.388635840809754,0,100,"Untreated"
"42","42",6,722,810,101364,1.03995075407818,0,100,"Untreated"
"43","43",2,624,810,101364,0.401092117758784,0,100,"Untreated"
"44","44",8,594,810,101364,1.68539718169348,0,100,"Untreated"
"45","45",8,678,810,101364,1.47658691139517,0,100,"Untreated"
"46","46",2,676,810,101364,0.370238877931186,0,100,"Untreated"
"47","47",12,656,810,101364,2.28915989159892,0,100,"Untreated"
"48","48",2,712,810,101364,0.351518934665002,0,100,"Untreated"
"49","49",12,670,810,101364,2.24132669983416,0,100,"Untreated"
"50","50",4,638,810,101364,0.784581446650412,0,100,"Untreated"
"51","51",4,692,810,101364,0.723356882894455,0,100,"Untreated"
"52","52",2,630,810,101364,0.397272192827748,0,100,"Untreated"
"53","53",4,712,810,101364,0.703037869330004,0,100,"Untreated"
"54","54",2,568,810,101364,0.440636411058946,0,100,"Untreated"
"55","55",2,718,810,101364,0.348581450531311,0,100,"Untreated"
"56","56",4,612,810,101364,0.817913338174776,0,100,"Untreated"
"57","57",8,660,810,101364,1.51685746352413,0,100,"Untreated"
"58","58",2,668,810,101364,0.374672876469284,0,100,"Untreated"
"59","59",14,674,810,101364,2.59936256731509,0,100,"Untreated"
"60","60",4,640,810,101364,0.78212962962963,0,100,"Untreated"
"61","61",2,686,810,101364,0.364841809739769,0,100,"Untreated"
"62","62",4,706,810,101364,0.709012695414962,0,100,"Untreated"
"63","63",2,662,810,101364,0.378068703144232,0,100,"Untreated"
"64","64",8,660,810,101364,1.51685746352413,0,100,"Untreated"
"65","65",4,676,810,101364,0.740477755862371,0,100,"Untreated"
"66","66",8,658,810,101364,1.5214679725318,0,100,"Untreated"
"67","67",6,612,810,101364,1.22687000726216,0,100,"Untreated"
"68","68",4,684,810,101364,0.731817197314273,0,100,"Untreated"
"69","69",12,654,810,101364,2.29616038056405,0,100,"Untreated"
"70","70",6,734,810,101364,1.02294883439298,0,100,"Untreated"
"71","71",4,684,810,101364,0.731817197314273,0,100,"Untreated"
"72","72",4,666,810,101364,0.751596040484929,0,100,"Untreated"
"73","73",4,664,810,101364,0.753859883980366,0,100,"Untreated"
"74","74",6,716,810,101364,1.04866542520174,0,100,"Untreated"
"75","75",4,742,810,101364,0.674613157632026,0,100,"Untreated"
"76","76",10,746,810,101364,1.67748982226194,0,100,"Untreated"
"77","77",6,674,810,101364,1.11401252884932,0,100,"Untreated"
"78","78",4,644,810,101364,0.777271681619508,0,100,"Untreated"
"79","79",6,660,810,101364,1.1376430976431,0,100,"Untreated"
"80","80",6,682,810,101364,1.100944933203,0,100,"Untreated"
"81","81",8,628,810,101364,1.59414956357632,0,100,"Untreated"
"82","82",8,664,810,101364,1.50771976796073,0,100,"Untreated"
"83","83",10,696,810,101364,1.79799914857386,0,100,"Untreated"
"84","84",2,724,810,101364,0.345692653979947,0,100,"Untreated"
"85","85",4,662,810,101364,0.756137406288464,0,100,"Untreated"
"86","86",2,710,810,101364,0.352509128847157,0,100,"Untreated"
"87","87",2,608,810,101364,0.411647173489279,0,100,"Untreated"
"88","88",6,636,810,101364,1.18057302585604,0,100,"Untreated"
"89","89",4,620,810,101364,0.807359617682198,0,100,"Untreated"
"90","90",4,616,810,101364,0.812602212602213,0,100,"Untreated"
"91","91",4,664,810,101364,0.753859883980366,0,100,"Untreated"
"92","92",6,720,810,101364,1.04283950617284,0,100,"Untreated"
"93","93",12,652,810,101364,2.30320381731425,0,100,"Untreated"
"94","94",10,630,810,101364,1.98636096413874,0,100,"Untreated"
"95","95",8,656,810,101364,1.52610659439928,0,100,"Untreated"
"96","96",4,654,810,101364,0.76538679352135,0,100,"Untreated"
"97","97",8,664,810,101364,1.50771976796073,0,100,"Untreated"
"98","98",6,680,810,101364,1.10418300653595,0,100,"Untreated"
"99","99",6,694,810,101364,1.08190842138969,0,100,"Untreated"
"100","100",10,696,810,101364,1.79799914857386,0,100,"Untreated"
