"","permutation","a","b","c","d","tau","r_lower","r_upper","intervention"
"1","1",8,888,1048,151202,1.29979024826353,0,100,"Untreated"
"2","2",8,872,1048,151202,1.32363961061699,0,100,"Untreated"
"3","3",8,884,1048,151202,1.30567165210183,0,100,"Untreated"
"4","4",6,866,1048,151202,0.999607742890891,0,100,"Untreated"
"5","5",8,882,1048,151202,1.30863235879594,0,100,"Untreated"
"6","6",8,892,1048,151202,1.29396159244172,0,100,"Untreated"
"7","7",8,914,1048,151202,1.26281590859739,0,100,"Untreated"
"8","8",6,940,1048,151202,0.920915218450544,0,100,"Untreated"
"9","9",6,918,1048,151202,0.942985082073542,0,100,"Untreated"
"10","10",2,848,1048,151202,0.34027527725767,0,100,"Untreated"
"11","11",2,906,1048,151202,0.318491650236759,0,100,"Untreated"
"12","12",2,916,1048,151202,0.315014667155572,0,100,"Untreated"
"13","13",12,908,1048,151202,1.90674076066853,0,100,"Untreated"
"14","14",14,852,1048,151202,2.37074418521306,0,100,"Untreated"
"15","15",6,902,1048,151202,0.959712090181277,0,100,"Untreated"
"16","16",10,870,1048,151202,1.65835307537071,0,100,"Untreated"
"17","17",10,916,1048,151202,1.57507333577786,0,100,"Untreated"
"18","18",8,874,1048,151202,1.3206106870229,0,100,"Untreated"
"19","19",6,868,1048,151202,0.997304499243677,0,100,"Untreated"
"20","20",0,892,1048,151202,0,0,100,"Untreated"
"21","21",12,838,1048,151202,2.06601504855253,0,100,"Untreated"
"22","22",12,896,1048,151202,1.93227746728462,0,100,"Untreated"
"23","23",8,796,1048,151202,1.45001726188193,0,100,"Untreated"
"24","24",12,876,1048,151202,1.97639339119523,0,100,"Untreated"
"25","25",6,844,1048,151202,1.02566386889042,0,100,"Untreated"
"26","26",14,978,1048,151202,2.06531088527763,0,100,"Untreated"
"27","27",4,934,1048,151202,0.617887441358681,0,100,"Untreated"
"28","28",10,832,1048,151202,1.73409516294774,0,100,"Untreated"
"29","29",10,880,1048,151202,1.63950815405968,0,100,"Untreated"
"30","30",8,894,1048,151202,1.29106682377854,0,100,"Untreated"
"31","31",4,910,1048,151202,0.63418337387803,0,100,"Untreated"
"32","32",6,950,1048,151202,0.911221374045802,0,100,"Untreated"
"33","33",4,940,1048,151202,0.613943478967029,0,100,"Untreated"
"34","34",2,840,1048,151202,0.343515994183933,0,100,"Untreated"
"35","35",14,888,1048,151202,2.27463293446118,0,100,"Untreated"
"36","36",10,896,1048,151202,1.61023122273719,0,100,"Untreated"
"37","37",8,796,1048,151202,1.45001726188193,0,100,"Untreated"
"38","38",16,850,1048,151202,2.7157970363718,0,100,"Untreated"
"39","39",6,866,1048,151202,0.999607742890891,0,100,"Untreated"
"40","40",6,880,1048,151202,0.983704892435808,0,100,"Untreated"
"41","41",8,810,1048,151202,1.42495523513335,0,100,"Untreated"
"42","42",4,878,1048,151202,0.657297118711854,0,100,"Untreated"
"43","43",2,860,1048,151202,0.335527250133144,0,100,"Untreated"
"44","44",10,932,1048,151202,1.54803345018511,0,100,"Untreated"
"45","45",4,856,1048,151202,0.674190268959121,0,100,"Untreated"
"46","46",10,876,1048,151202,1.64699449266269,0,100,"Untreated"
"47","47",12,972,1048,151202,1.78119404391669,0,100,"Untreated"
"48","48",8,922,1048,151202,1.2518587206703,0,100,"Untreated"
"49","49",14,892,1048,151202,2.26443278677301,0,100,"Untreated"
"50","50",4,954,1048,151202,0.604933826235857,0,100,"Untreated"
"51","51",0,884,1048,151202,0,0,100,"Untreated"
"52","52",4,900,1048,151202,0.641229855810008,0,100,"Untreated"
"53","53",12,872,1048,151202,1.98545941592549,0,100,"Untreated"
"54","54",6,888,1048,151202,0.974842686197648,0,100,"Untreated"
"55","55",10,880,1048,151202,1.63950815405968,0,100,"Untreated"
"56","56",4,850,1048,151202,0.67894925909295,0,100,"Untreated"
"57","57",6,934,1048,151202,0.926831162038021,0,100,"Untreated"
"58","58",2,866,1048,151202,0.33320258096363,0,100,"Untreated"
"59","59",0,852,1048,151202,0,0,100,"Untreated"
"60","60",12,868,1048,151202,1.99460899848735,0,100,"Untreated"
"61","61",6,896,1048,151202,0.966138733642312,0,100,"Untreated"
"62","62",0,850,1048,151202,0,0,100,"Untreated"
"63","63",4,928,1048,151202,0.621882403264017,0,100,"Untreated"
"64","64",6,908,1048,151202,0.953370380334264,0,100,"Untreated"
"65","65",18,832,1048,151202,3.12137129330593,0,100,"Untreated"
"66","66",4,888,1048,151202,0.649895124131765,0,100,"Untreated"
"67","67",4,876,1048,151202,0.658797797065077,0,100,"Untreated"
"68","68",8,850,1048,151202,1.3578985181859,0,100,"Untreated"
"69","69",8,824,1048,151202,1.40074483065293,0,100,"Untreated"
"70","70",4,884,1048,151202,0.652835826050914,0,100,"Untreated"
"71","71",6,932,1048,151202,0.928820070111064,0,100,"Untreated"
"72","72",12,866,1048,151202,1.99921548578178,0,100,"Untreated"
"73","73",10,848,1048,151202,1.70137638628835,0,100,"Untreated"
"74","74",8,886,1048,151202,1.30272431202936,0,100,"Untreated"
"75","75",8,878,1048,151202,1.31459423742371,0,100,"Untreated"
"76","76",8,880,1048,151202,1.31160652324774,0,100,"Untreated"
"77","77",10,872,1048,151202,1.65454951327124,0,100,"Untreated"
"78","78",8,854,1048,151202,1.35153833777285,0,100,"Untreated"
"79","79",6,860,1048,151202,1.00658175039943,0,100,"Untreated"
"80","80",4,846,1048,151202,0.682159421074477,0,100,"Untreated"
"81","81",4,844,1048,151202,0.683775912593611,0,100,"Untreated"
"82","82",12,878,1048,151202,1.97189135613556,0,100,"Untreated"
"83","83",12,864,1048,151202,2.00384329940628,0,100,"Untreated"
"84","84",2,890,1048,151202,0.324217342825285,0,100,"Untreated"
"85","85",10,880,1048,151202,1.63950815405968,0,100,"Untreated"
"86","86",8,846,1048,151202,1.36431884214895,0,100,"Untreated"
"87","87",8,942,1048,151202,1.22527997925479,0,100,"Untreated"
"88","88",8,886,1048,151202,1.30272431202936,0,100,"Untreated"
"89","89",2,928,1048,151202,0.310941201632008,0,100,"Untreated"
"90","90",2,800,1048,151202,0.36069179389313,0,100,"Untreated"
"91","91",6,896,1048,151202,0.966138733642312,0,100,"Untreated"
"92","92",4,858,1048,151202,0.672618729870638,0,100,"Untreated"
"93","93",2,902,1048,151202,0.319904030060426,0,100,"Untreated"
"94","94",6,926,1048,151202,0.934838342703576,0,100,"Untreated"
"95","95",6,816,1048,151202,1.06085821733273,0,100,"Untreated"
"96","96",10,940,1048,151202,1.53485869741757,0,100,"Untreated"
"97","97",4,930,1048,151202,0.620545021751621,0,100,"Untreated"
"98","98",8,886,1048,151202,1.30272431202936,0,100,"Untreated"
"99","99",4,822,1048,151202,0.702076484463513,0,100,"Untreated"
"100","100",12,960,1048,151202,1.80345896946565,0,100,"Untreated"
"101","101",6,868,1048,151202,0.997304499243677,0,100,"Untreated"
"102","102",4,944,1048,151202,0.611342023547678,0,100,"Untreated"
"103","103",4,854,1048,151202,0.675769168886426,0,100,"Untreated"
"104","104",6,850,1048,151202,1.01842388863943,0,100,"Untreated"
"105","105",4,866,1048,151202,0.666405161927261,0,100,"Untreated"
"106","106",8,908,1048,151202,1.27116050711235,0,100,"Untreated"
"107","107",10,958,1048,151202,1.50602001625524,0,100,"Untreated"
"108","108",4,966,1048,151202,0.597419120319884,0,100,"Untreated"
"109","109",4,972,1048,151202,0.59373134797223,0,100,"Untreated"
"110","110",6,928,1048,151202,0.932823604896025,0,100,"Untreated"
"111","111",12,862,1048,151202,2.00849258780397,0,100,"Untreated"
"112","112",4,948,1048,151202,0.608762521338616,0,100,"Untreated"
"113","113",8,986,1048,151202,1.17060217084991,0,100,"Untreated"
"114","114",6,946,1048,151202,0.915074318544938,0,100,"Untreated"
"115","115",2,848,1048,151202,0.34027527725767,0,100,"Untreated"
"116","116",4,832,1048,151202,0.693638065179096,0,100,"Untreated"
"117","117",0,872,1048,151202,0,0,100,"Untreated"
"118","118",4,882,1048,151202,0.654316179397968,0,100,"Untreated"
"119","119",4,812,1048,151202,0.710722746587448,0,100,"Untreated"
"120","120",6,846,1048,151202,1.02323913161172,0,100,"Untreated"
"121","121",4,934,1048,151202,0.617887441358681,0,100,"Untreated"
"122","122",8,916,1048,151202,1.26005866862229,0,100,"Untreated"
"123","123",6,924,1048,151202,0.936861802319818,0,100,"Untreated"
"124","124",6,876,1048,151202,0.988196695597616,0,100,"Untreated"
"125","125",6,888,1048,151202,0.974842686197648,0,100,"Untreated"
"126","126",2,892,1048,151202,0.32349039811043,0,100,"Untreated"
"127","127",4,886,1048,151202,0.651362156014681,0,100,"Untreated"
"128","128",6,900,1048,151202,0.961844783715013,0,100,"Untreated"
"129","129",6,884,1048,151202,0.97925373907637,0,100,"Untreated"
"130","130",10,866,1048,151202,1.66601290481815,0,100,"Untreated"
"131","131",10,918,1048,151202,1.5716418034559,0,100,"Untreated"
"132","132",8,826,1048,151202,1.39735319668041,0,100,"Untreated"
"133","133",4,882,1048,151202,0.654316179397968,0,100,"Untreated"
"134","134",2,870,1048,151202,0.331670615074142,0,100,"Untreated"
"135","135",8,900,1048,151202,1.28245971162002,0,100,"Untreated"
