"","permutation","a","b","c","d","tau","r_lower","r_upper","intervention"
"1","1",4,500,550,68992,1.00352,0,100,"Untreated"
"2","2",4,568,550,68992,0.883380281690141,0,100,"Untreated"
"3","3",0,498,550,68992,0,0,100,"Untreated"
"4","4",2,554,550,68992,0.452851985559567,0,100,"Untreated"
"5","5",4,530,550,68992,0.946716981132075,0,100,"Untreated"
"6","6",6,496,550,68992,1.51741935483871,0,100,"Untreated"
"7","7",10,526,550,68992,2.38479087452471,0,100,"Untreated"
"8","8",4,520,550,68992,0.964923076923077,0,100,"Untreated"
"9","9",4,528,550,68992,0.95030303030303,0,100,"Untreated"
"10","10",4,436,550,68992,1.15082568807339,0,100,"Untreated"
"11","11",8,532,550,68992,1.88631578947368,0,100,"Untreated"
"12","12",6,574,550,68992,1.31121951219512,0,100,"Untreated"
"13","13",4,568,550,68992,0.883380281690141,0,100,"Untreated"
"14","14",6,498,550,68992,1.51132530120482,0,100,"Untreated"
"15","15",4,564,550,68992,0.889645390070922,0,100,"Untreated"
"16","16",2,520,550,68992,0.482461538461538,0,100,"Untreated"
"17","17",0,522,550,68992,0,0,100,"Untreated"
"18","18",6,556,550,68992,1.3536690647482,0,100,"Untreated"
"19","19",0,474,550,68992,0,0,100,"Untreated"
"20","20",8,574,550,68992,1.74829268292683,0,100,"Untreated"
"21","21",6,512,550,68992,1.47,0,100,"Untreated"
"22","22",4,566,550,68992,0.886501766784452,0,100,"Untreated"
"23","23",4,490,550,68992,1.024,0,100,"Untreated"
"24","24",0,530,550,68992,0,0,100,"Untreated"
"25","25",8,544,550,68992,1.84470588235294,0,100,"Untreated"
"26","26",6,524,550,68992,1.4363358778626,0,100,"Untreated"
"27","27",8,554,550,68992,1.81140794223827,0,100,"Untreated"
"28","28",6,450,550,68992,1.67253333333333,0,100,"Untreated"
"29","29",4,510,550,68992,0.983843137254902,0,100,"Untreated"
"30","30",0,580,550,68992,0,0,100,"Untreated"
"31","31",4,556,550,68992,0.902446043165468,0,100,"Untreated"
"32","32",0,562,550,68992,0,0,100,"Untreated"
"33","33",4,518,550,68992,0.968648648648649,0,100,"Untreated"
"34","34",2,536,550,68992,0.468059701492537,0,100,"Untreated"
"35","35",4,530,550,68992,0.946716981132075,0,100,"Untreated"
"36","36",4,542,550,68992,0.925756457564576,0,100,"Untreated"
"37","37",4,488,550,68992,1.02819672131148,0,100,"Untreated"
"38","38",8,472,550,68992,2.12610169491525,0,100,"Untreated"
"39","39",2,510,550,68992,0.491921568627451,0,100,"Untreated"
"40","40",4,500,550,68992,1.00352,0,100,"Untreated"
"41","41",4,586,550,68992,0.856245733788396,0,100,"Untreated"
"42","42",2,542,550,68992,0.462878228782288,0,100,"Untreated"
"43","43",0,526,550,68992,0,0,100,"Untreated"
"44","44",4,540,550,68992,0.929185185185185,0,100,"Untreated"
"45","45",10,530,550,68992,2.36679245283019,0,100,"Untreated"
"46","46",4,526,550,68992,0.953916349809886,0,100,"Untreated"
"47","47",0,508,550,68992,0,0,100,"Untreated"
"48","48",8,586,550,68992,1.71249146757679,0,100,"Untreated"
"49","49",8,486,550,68992,2.06485596707819,0,100,"Untreated"
"50","50",2,504,550,68992,0.497777777777778,0,100,"Untreated"
"51","51",4,524,550,68992,0.957557251908397,0,100,"Untreated"
"52","52",2,502,550,68992,0.499760956175299,0,100,"Untreated"
"53","53",2,498,550,68992,0.503775100401606,0,100,"Untreated"
"54","54",2,540,550,68992,0.464592592592593,0,100,"Untreated"
"55","55",6,506,550,68992,1.48743083003953,0,100,"Untreated"
"56","56",4,570,550,68992,0.880280701754386,0,100,"Untreated"
"57","57",2,584,550,68992,0.42958904109589,0,100,"Untreated"
"58","58",8,486,550,68992,2.06485596707819,0,100,"Untreated"
"59","59",2,554,550,68992,0.452851985559567,0,100,"Untreated"
"60","60",10,522,550,68992,2.40306513409962,0,100,"Untreated"
"61","61",6,564,550,68992,1.33446808510638,0,100,"Untreated"
"62","62",12,490,550,68992,3.072,0,100,"Untreated"
"63","63",10,522,550,68992,2.40306513409962,0,100,"Untreated"
"64","64",2,528,550,68992,0.475151515151515,0,100,"Untreated"
"65","65",4,548,550,68992,0.915620437956204,0,100,"Untreated"
"66","66",6,494,550,68992,1.52356275303644,0,100,"Untreated"
"67","67",6,474,550,68992,1.58784810126582,0,100,"Untreated"
"68","68",2,552,550,68992,0.454492753623188,0,100,"Untreated"
"69","69",0,542,550,68992,0,0,100,"Untreated"
"70","70",4,490,550,68992,1.024,0,100,"Untreated"
"71","71",10,532,550,68992,2.35789473684211,0,100,"Untreated"
"72","72",2,516,550,68992,0.486201550387597,0,100,"Untreated"
"73","73",2,500,550,68992,0.50176,0,100,"Untreated"
"74","74",4,552,550,68992,0.908985507246377,0,100,"Untreated"
"75","75",0,454,550,68992,0,0,100,"Untreated"
"76","76",2,574,550,68992,0.437073170731707,0,100,"Untreated"
"77","77",6,506,550,68992,1.48743083003953,0,100,"Untreated"
"78","78",4,562,550,68992,0.892811387900356,0,100,"Untreated"
"79","79",6,570,550,68992,1.32042105263158,0,100,"Untreated"
"80","80",2,534,550,68992,0.469812734082397,0,100,"Untreated"
"81","81",4,532,550,68992,0.943157894736842,0,100,"Untreated"
"82","82",8,540,550,68992,1.85837037037037,0,100,"Untreated"
"83","83",4,534,550,68992,0.939625468164794,0,100,"Untreated"
"84","84",2,524,550,68992,0.478778625954198,0,100,"Untreated"
"85","85",4,552,550,68992,0.908985507246377,0,100,"Untreated"
"86","86",2,488,550,68992,0.514098360655738,0,100,"Untreated"
"87","87",0,498,550,68992,0,0,100,"Untreated"
"88","88",2,526,550,68992,0.476958174904943,0,100,"Untreated"
"89","89",4,488,550,68992,1.02819672131148,0,100,"Untreated"
"90","90",10,516,550,68992,2.43100775193798,0,100,"Untreated"
"91","91",10,526,550,68992,2.38479087452471,0,100,"Untreated"
"92","92",2,538,550,68992,0.46631970260223,0,100,"Untreated"
"93","93",8,538,550,68992,1.86527881040892,0,100,"Untreated"
"94","94",10,504,550,68992,2.48888888888889,0,100,"Untreated"
"95","95",2,550,550,68992,0.456145454545455,0,100,"Untreated"
"96","96",2,524,550,68992,0.478778625954198,0,100,"Untreated"
"97","97",0,502,550,68992,0,0,100,"Untreated"
"98","98",0,532,550,68992,0,0,100,"Untreated"
"99","99",2,506,550,68992,0.495810276679842,0,100,"Untreated"
"100","100",8,526,550,68992,1.90783269961977,0,100,"Untreated"
"101","101",2,478,550,68992,0.524853556485356,0,100,"Untreated"
"102","102",6,528,550,68992,1.42545454545455,0,100,"Untreated"
"103","103",2,490,550,68992,0.512,0,100,"Untreated"
"104","104",2,566,550,68992,0.443250883392226,0,100,"Untreated"
"105","105",10,492,550,68992,2.54959349593496,0,100,"Untreated"
"106","106",4,542,550,68992,0.925756457564576,0,100,"Untreated"
"107","107",6,568,550,68992,1.32507042253521,0,100,"Untreated"
"108","108",0,546,550,68992,0,0,100,"Untreated"
"109","109",4,598,550,68992,0.839063545150502,0,100,"Untreated"
"110","110",4,448,550,68992,1.12,0,100,"Untreated"
"111","111",2,518,550,68992,0.484324324324324,0,100,"Untreated"
"112","112",4,534,550,68992,0.939625468164794,0,100,"Untreated"
"113","113",0,566,550,68992,0,0,100,"Untreated"
"114","114",4,518,550,68992,0.968648648648649,0,100,"Untreated"
"115","115",4,554,550,68992,0.905703971119134,0,100,"Untreated"
"116","116",2,518,550,68992,0.484324324324324,0,100,"Untreated"
"117","117",0,566,550,68992,0,0,100,"Untreated"
"118","118",2,476,550,68992,0.527058823529412,0,100,"Untreated"
"119","119",4,504,550,68992,0.995555555555556,0,100,"Untreated"
"120","120",2,524,550,68992,0.478778625954198,0,100,"Untreated"
"121","121",8,530,550,68992,1.89343396226415,0,100,"Untreated"
"122","122",6,500,550,68992,1.50528,0,100,"Untreated"
"123","123",8,542,550,68992,1.85151291512915,0,100,"Untreated"
"124","124",4,536,550,68992,0.936119402985075,0,100,"Untreated"
"125","125",6,508,550,68992,1.48157480314961,0,100,"Untreated"
"126","126",2,500,550,68992,0.50176,0,100,"Untreated"
"127","127",2,512,550,68992,0.49,0,100,"Untreated"
"128","128",6,486,550,68992,1.54864197530864,0,100,"Untreated"
"129","129",2,510,550,68992,0.491921568627451,0,100,"Untreated"
"130","130",4,476,550,68992,1.05411764705882,0,100,"Untreated"
"131","131",2,518,550,68992,0.484324324324324,0,100,"Untreated"
"132","132",6,562,550,68992,1.33921708185053,0,100,"Untreated"
"133","133",4,476,550,68992,1.05411764705882,0,100,"Untreated"
"134","134",0,546,550,68992,0,0,100,"Untreated"
"135","135",0,562,550,68992,0,0,100,"Untreated"
"136","136",8,502,550,68992,1.9990438247012,0,100,"Untreated"
"137","137",10,548,550,68992,2.28905109489051,0,100,"Untreated"
"138","138",0,532,550,68992,0,0,100,"Untreated"
"139","139",4,520,550,68992,0.964923076923077,0,100,"Untreated"
"140","140",4,520,550,68992,0.964923076923077,0,100,"Untreated"
"141","141",2,510,550,68992,0.491921568627451,0,100,"Untreated"
"142","142",4,516,550,68992,0.972403100775194,0,100,"Untreated"
"143","143",2,532,550,68992,0.471578947368421,0,100,"Untreated"
"144","144",2,492,550,68992,0.509918699186992,0,100,"Untreated"
"145","145",0,540,550,68992,0,0,100,"Untreated"
"146","146",2,564,550,68992,0.444822695035461,0,100,"Untreated"
"147","147",2,514,550,68992,0.488093385214008,0,100,"Untreated"
"148","148",4,538,550,68992,0.932639405204461,0,100,"Untreated"
"149","149",12,504,550,68992,2.98666666666667,0,100,"Untreated"
"150","150",6,526,550,68992,1.43087452471483,0,100,"Untreated"
"151","151",2,462,550,68992,0.543030303030303,0,100,"Untreated"
"152","152",2,510,550,68992,0.491921568627451,0,100,"Untreated"
"153","153",8,512,550,68992,1.96,0,100,"Untreated"
"154","154",2,518,550,68992,0.484324324324324,0,100,"Untreated"
"155","155",2,466,550,68992,0.538369098712446,0,100,"Untreated"
"156","156",4,466,550,68992,1.07673819742489,0,100,"Untreated"
"157","157",2,580,550,68992,0.432551724137931,0,100,"Untreated"
"158","158",4,524,550,68992,0.957557251908397,0,100,"Untreated"
"159","159",4,498,550,68992,1.00755020080321,0,100,"Untreated"
"160","160",6,544,550,68992,1.38352941176471,0,100,"Untreated"
"161","161",10,544,550,68992,2.30588235294118,0,100,"Untreated"
"162","162",6,488,550,68992,1.54229508196721,0,100,"Untreated"
"163","163",8,568,550,68992,1.76676056338028,0,100,"Untreated"
"164","164",2,552,550,68992,0.454492753623188,0,100,"Untreated"
"165","165",0,528,550,68992,0,0,100,"Untreated"
"166","166",6,480,550,68992,1.568,0,100,"Untreated"
"167","167",2,510,550,68992,0.491921568627451,0,100,"Untreated"
"168","168",2,474,550,68992,0.529282700421941,0,100,"Untreated"
